text,language,original_language,violence,directed_vs_generalized,gender,race,national_origin,disability,religion,sexual_orientation,isHate
Ambos equipos compitieron fuertemente.,spa,spa,0,0,0,0,0,0,0,0,0
习惯是第二天性。,cmn,cmn,0,0,1,0,0,0,0,0,1
到明年四月我们住在这儿就满两年了。,cmn,cmn,0,0,0,0,0,0,0,0,0
Últimamente no tengo apetito.,spa,spa,0,0,0,0,0,0,0,0,0
她将来会是一个有名的艺术家。,cmn,cmn,0,0,0,0,0,0,0,0,0
Have you ever had a narrow escape?,eng,eng,0,0,0,1,0,0,0,0,1
जवान हो तब तक आपको कड़ी मेहनत से काम करना चाहिए।,hin,hin,0,0,1,0,0,0,0,0,1
El número atómico del hierro es 26.,spa,spa,0,0,0,0,0,0,0,0,0
"मम्मी, सूप में थोड़ा और नमक डालो।",hin,hin,0,0,0,0,0,0,0,0,0
Este invierno nevó mucho.,spa,spa,0,0,0,1,0,0,0,0,1
Ellos tienen previsto celebrar una fiesta esta noche.,spa,spa,0,0,0,1,0,0,0,0,1
बुरा पागल ईसाई,hin,hin,0,0,1,0,0,1,1,0,1
Ayer me dolía una muela.,spa,spa,0,0,0,0,0,0,0,0,0
晚上不要太晚打我电话。,cmn,cmn,1,0,0,0,0,0,0,0,1
You seem an honest man.,eng,eng,0,0,1,1,0,0,0,0,1
Your composition is free from all grammatical mistakes.,eng,eng,0,0,0,1,0,0,0,0,1
जिमी से मिलिए।,hin,hin,0,0,0,0,0,0,0,0,0
Sin salud no puede desearse el éxito.,spa,spa,0,0,0,0,0,0,0,0,0
Para jugar a las cartas necesitamos una persona más.,spa,spa,0,0,0,0,0,0,0,0,0
"Seen against the sky, the mountain looked really beautiful.",eng,eng,0,0,0,1,0,0,0,0,1
El próximo domingo iremos a visitar a nuestra tía.,spa,spa,0,0,0,1,0,0,0,0,1
女人 疯狂 印度教,cmn,cmn,0,0,1,0,0,1,1,0,1
不要对批评太敏感了。,cmn,cmn,0,0,0,0,0,0,0,0,0
यह किताब मेरी है।,hin,hin,0,0,0,0,0,0,0,0,0
我不想让我的余生都活在后悔中。,cmn,cmn,0,0,0,0,0,0,0,0,0
Necesito un favor.,spa,spa,0,0,0,0,0,0,0,0,0
Ese informe está completamente equivocado.,spa,spa,0,0,0,1,0,0,0,0,1
Your advice has helped me see the light regarding my future.,eng,eng,0,0,0,0,0,0,0,0,0
"जैसे जैसे समय बीतता गया, उसके दुख का अहसास भी कम होता गया।",hin,hin,0,0,0,0,0,0,0,0,0
There is a big hole in your stocking.,eng,eng,0,0,0,1,0,0,0,0,1
Cómete el que te guste.,spa,spa,0,0,0,1,0,0,0,0,1
你要更好地利用闲暇时间。,cmn,cmn,0,0,0,0,0,0,0,0,0
मैं होक्काईदो गया हुआ हूँ।,hin,hin,0,0,0,0,0,0,0,0,0
முட்டாள் முட்டாள் சைவன்,tam,tam,0,0,1,0,0,1,1,0,1
Ella escribió muchos poemas.,spa,spa,0,0,0,1,0,0,0,0,1
You are indian,eng,eng,0,0,0,1,0,0,0,0,1
Astonishment deprived me of speech.,eng,eng,0,0,0,1,0,0,0,0,1
在一个下雨的早晨，他很早出门为的是及时到学校。,cmn,cmn,0,0,0,0,0,0,0,0,0
我开门的时候弄坏了锁。,cmn,cmn,0,0,1,0,0,0,0,0,1
I expect you to work harder.,eng,eng,0,0,0,0,0,0,0,0,0
तुमने यह किताब पहले ही पढ़ी होगी.,hin,hin,0,0,0,0,0,0,0,0,0
You belong to the next generation.,eng,eng,0,0,0,0,0,0,0,0,0
थोड़े ही समय में अंग्रेजी बोलना सीखें!,hin,hin,0,0,0,0,0,0,0,0,0
You should carry out the plan on schedule.,eng,eng,0,0,0,1,0,0,0,0,1
हम दोस्तों के साथ खरीददारी करने गए।,hin,hin,0,0,0,0,0,0,0,0,0
"If you see a man approaching you with the obvious intention of doing you good, you should run for your life.",eng,eng,0,0,1,0,0,0,0,0,1
You are old enough to understand this.,eng,eng,0,0,0,1,0,0,0,0,1
उसके पिता जापानी हैं।,hin,hin,0,0,0,0,0,0,0,0,0
Cazaron ciervos y zorros.,spa,spa,0,0,0,0,0,0,0,0,0
Ella estaba preocupada por la salud de él.,spa,spa,0,0,0,1,0,0,0,0,1
तुम कहाँ जा रहे हो?,hin,hin,0,0,0,0,0,0,0,0,0
तुम्हें अपने जन्मदिन पर बहुत सारे तोहफ़े मिलेंगे।,hin,hin,0,0,0,0,0,0,0,0,0
समस्या क्या है?,hin,hin,0,0,0,0,0,0,0,0,0
聽起來很有趣。,cmn,cmn,0,0,0,0,0,0,0,0,0
我很抱歉那么晚回家。,cmn,cmn,0,0,0,0,0,0,0,0,0
Preguntémosle a él de qué forma ocurrió ese accidente.,spa,spa,0,0,0,0,0,0,0,0,0
"Hey, look, a three-headed monkey!",eng,eng,0,0,0,0,0,0,0,0,0
सच कहूं तो मुझे उनका बात करने का तरीका पसंद नहीं आया।,hin,hin,0,0,0,0,0,0,0,0,0
Education should not be a burden on the parents as well as on the children.,eng,eng,0,0,0,0,0,0,0,0,0
அதைப்பற்றி எண்ணிக்கொண்டிருக்காதே. செயல்படு,tam,tam,0,0,0,0,0,0,0,0,0
desvergonzada mala musulmán,spa,spa,0,0,1,0,0,0,1,0,1
भीड़ में एक औरत ने मेरी जेब काट ली।,hin,hin,1,0,1,0,0,0,0,0,1
Durante todo el verano nos quedamos en la casa de ellos.,spa,spa,0,0,0,0,0,0,0,0,0
No fui porque estaba enfermo.,spa,spa,0,0,0,1,0,0,0,0,1
He is rich yet he lives like a beggar.,eng,eng,0,0,0,0,0,0,0,0,0
I don't like it when mathematicians who know much more than I do can't express themselves explicitly.,eng,eng,0,0,0,0,0,0,0,0,0
我怕你没法跟她结婚。,cmn,cmn,0,0,0,0,0,0,0,0,0
"I'd be unhappy, but I wouldn't kill myself.",eng,eng,1,0,0,0,0,0,0,0,1
You should distinguish between right and wrong.,eng,eng,0,0,0,1,0,0,0,0,1
El anciano falleció esta mañana.,spa,spa,0,0,0,1,0,0,0,0,1
Un metro cúbico corresponde a 1000 litros.,spa,spa,0,0,0,0,0,0,0,0,0
Rosa Montero es una mujer extraordinaria.,spa,spa,0,0,1,0,0,0,0,0,1
man crazy christian,eng,eng,0,0,1,1,0,1,1,0,1
मुझे पेट में दर्द हो रहा है।,hin,hin,0,0,0,0,0,0,0,0,0
Do you study English?,eng,eng,0,0,0,1,0,0,0,0,1
你是一个无耻,cmn,cmn,0,0,1,0,0,0,0,0,1
"A decir verdad, no me gusta su forma de hablar.",spa,spa,0,0,0,1,0,0,0,0,1
Estoy de acuerdo contigo hasta cierto punto.,spa,spa,0,0,0,1,0,0,0,0,1
孩子给他刚死了的狗挖了个坟。,cmn,cmn,1,0,0,0,0,0,0,0,1
वह मेरे लिए एक नन्हा सा खिलौना खरीद लाई।,hin,hin,0,0,0,0,0,0,0,0,0
En esta zona hay numerosas tiendas.,spa,spa,0,0,0,1,0,0,0,0,1
"Antes de que te des cuenta, saldrás en los periódicos.",spa,spa,0,0,0,0,0,0,0,0,0
You look just like your big brother.,eng,eng,0,0,0,1,0,0,0,0,1
आप कैसे हैं?,hin,hin,0,0,0,0,0,0,0,0,0
उसने तैरना सीखा।,hin,hin,0,0,0,0,0,0,0,0,0
我想知道这个冬天在我们的城市会不会下雪。,cmn,cmn,0,0,0,0,0,0,0,0,0
It's a pity that you couldn't come.,eng,eng,0,0,0,0,0,0,0,0,0
मैं उसके बारे में कुछ नहीं जानता।,hin,hin,0,0,0,0,0,0,0,0,0
Ella está cuidando de los niños en casa.,spa,spa,0,0,0,1,0,0,0,0,1
Él es más alto que yo por sólo dos pulgadas.,spa,spa,0,0,0,0,0,0,0,0,0
Los dos caminan cogidos de la mano.,spa,spa,0,0,0,0,0,0,0,0,0
मुझे याद है कि मेरी माँ ने मुझे क-ख-ग-ध सिखाए थे।,hin,hin,0,0,0,0,0,0,1,0,1
துஷ்ட கொல்ல சைவன்,tam,tam,1,0,1,0,0,0,1,0,1
"There will always be things I will never learn, I don't have eternity before me!",eng,eng,0,0,0,0,0,0,0,0,0
तुमको लोगों कि पीठ के पीछे उनकी बुराई नहीं करनी चाहिए।,hin,hin,0,0,1,0,0,0,0,0,1
मेरे पिता शायद सो रहे होंगे।,hin,hin,0,0,0,0,0,0,0,0,0
El tema principal del libro es la Revolución Americana.,spa,spa,0,0,0,0,0,0,0,0,0
मुझे अब जाना होगा।,hin,hin,0,0,0,0,0,0,0,0,0
Me alegra que hayas podido venir a la fiesta.,spa,spa,0,0,0,1,0,0,0,0,1
"Si alguien fuera a preguntar cuál es el objetivo de la historia, realmente no lo sé.",spa,spa,0,0,0,1,0,0,0,0,1
Be more careful. Rushing through things is going to ruin your work.,eng,eng,0,0,0,0,0,0,0,0,0
Check that your username and password are written correctly.,eng,eng,0,0,0,0,0,0,0,0,0
Mi padre está de viaje internacional.,spa,spa,0,0,0,1,0,0,0,0,1
Nadie puede prever lo que ocurrirá.,spa,spa,1,0,0,0,0,0,0,0,1
I don't know if I still have it.,eng,eng,0,0,0,1,0,0,0,0,1
நான் ஒரு வழி காட்டப் பட்டுக் கொண்டு இருக்கிறேன்,tam,tam,0,0,0,0,0,0,0,0,0
You will be delayed for only thirty minutes at worst.,eng,eng,0,0,0,1,0,0,0,0,1
Estoy preocupado por dónde estará él ahora.,spa,spa,0,0,0,1,0,0,0,0,1
मैं पिछले रविवार बाहर नहीं निकला था।,hin,hin,0,0,0,0,0,0,0,0,0
Is the Ginza the busiest street in Japan?,eng,eng,0,0,0,1,0,0,0,0,1
"Ojo por ojo, diente por diente.",spa,spa,1,0,0,0,0,0,0,0,1
हम इसलिए खाते हैं ताके हम जीवित रह सकें.,hin,hin,0,0,0,0,0,0,0,0,0
¿Cómo encuentras comida en el espacio?,spa,spa,0,0,0,0,0,0,0,0,0
Eres cristiano,spa,spa,0,0,0,1,0,0,1,0,1
मेरी माँ ने बिस्तर पर साफ़ चादर बिछाई।,hin,hin,0,0,0,0,0,0,0,0,0
我深信事情会往更好的方向转变。,cmn,cmn,0,0,0,0,0,0,0,0,0
मैं बड़े पैमाने पर व्यापार कर रहा हूँ।,hin,hin,0,0,0,0,0,0,0,0,0
我喜欢你走路的方式。,cmn,cmn,0,0,0,0,0,0,0,0,0
我不小心上错了车。,cmn,cmn,0,0,0,0,0,0,0,0,0
¿Quieres echar un vistazo?,spa,spa,0,0,0,1,0,0,0,0,1
Estaban satisfechos con el resultado.,spa,spa,0,0,0,1,0,0,0,0,1
मुझे अंग्रेज़ी में दिलचस्पी है।,hin,hin,0,0,0,0,0,0,0,0,0
"We thought we would write out the directions, in case you got lost.",eng,eng,0,0,0,1,0,0,0,0,1
And I call on the chairman of the Education Committee to support the motion.,eng,eng,0,0,1,0,0,0,0,0,1
Yo estaba en las montañas.,spa,spa,0,0,0,1,0,0,0,0,1
医生告诉她要静养。,cmn,cmn,0,0,0,0,0,0,0,0,0
Ve colocando los paquetes en algún sitio.,spa,spa,0,0,1,0,0,1,0,0,1
"जब वह नहीं कर सकते जो करना चाहते हो, तो वह करो जो कर सकते हो।",hin,hin,0,0,0,0,0,0,0,0,0
I lost my wife last year.,eng,eng,0,0,0,1,0,0,0,0,1
मैं आपकी करुणा के लिए अत्यंत आभारी हूँ.,hin,hin,0,0,0,0,0,0,0,0,0
"If what you say is true, it follows that he has an alibi.",eng,eng,0,0,0,0,0,0,0,0,0
It is dangerous for you to swim in this river.,eng,eng,0,0,0,0,0,0,0,0,0
"लगता है बहुत सारे लोगों को ""देन"" और ""दॅन"" के बीच का फ़र्क पता नहीं है।",hin,hin,0,0,0,0,0,0,0,0,0
他以优异的成绩毕业于剑桥大学。,cmn,cmn,0,0,0,0,0,0,0,0,0
मैंने एक लड़की को देखा जिसके बाल उसकी कमर तक आते थे।,hin,hin,1,0,0,0,0,0,0,0,1
James had a great fear of making mistakes in class and being reprimanded.,eng,eng,0,0,1,1,0,0,0,0,1
我嘗試阻止他但失敗了。,cmn,cmn,0,0,0,0,0,0,0,0,0
उसे देर से आने के लिए डाँट खानी पड़ी।,hin,hin,0,0,0,0,0,0,0,0,0
उड़ने वाली मछलीयां भी होती हैं।,hin,hin,0,0,0,0,0,0,0,0,0
उसने मुझे अपनी शादी में आने का का न्योता दिया है।,hin,hin,0,0,0,0,0,0,0,0,0
Estoy casi listo.,spa,spa,0,0,0,1,0,0,0,0,1
How many times a month do you write home?,eng,eng,0,0,1,0,0,0,0,0,1
"América es un lugar encantador para vivir, si estás aquí para ganar dinero.",spa,spa,0,0,0,1,0,0,0,0,1
他们过着和平的生活。,cmn,cmn,0,0,0,0,0,0,0,0,0
Él llevaba un sombrero puesto.,spa,spa,0,0,0,1,0,0,0,0,1
इससे सस्ता वाला है क्या?,hin,hin,0,0,0,0,0,0,0,0,0
No sé dónde vive ella.,spa,spa,0,0,0,0,0,0,0,0,0
Está aclarando. Pronto llegará la mañana.,spa,spa,0,0,0,1,0,0,0,0,1
"El aprendizaje no debe ser forzado, sino estimulado.",spa,spa,0,0,0,1,0,0,0,0,1
वह जंगल की दिशा में भाग गया।,hin,hin,0,0,0,0,0,0,0,0,0
The rich sometimes despise the poor.,eng,eng,0,0,0,0,0,0,0,0,0
El inglés es un idioma hablado en todo el mundo.,spa,spa,0,0,0,0,0,0,0,0,0
Mi padre ha ido a Estados Unidos.,spa,spa,0,0,0,1,0,0,0,0,1
डॉक्टर ने मेरी नब्ज़ ली।,hin,hin,0,0,0,0,0,0,0,0,0
Él lee novelas policiacas a veces.,spa,spa,0,0,0,0,0,0,0,0,0
A fire broke out nearby.,eng,eng,0,0,0,0,0,0,0,0,0
நீ முட்டாள் ஆக இருக்கிறாய்,tam,tam,0,0,1,0,0,1,0,0,1
跟一个只说“是”和“不是”的人很难继续谈话。,cmn,cmn,0,0,0,0,0,0,0,0,0
வேகமா வா.,tam,tam,0,0,0,0,0,0,0,0,0
The slowest one to make a promise is the most faithful one in keeping it.,eng,eng,0,0,0,1,0,0,0,0,1
¿Qué tal te encuentras hoy?,spa,spa,0,0,0,0,0,0,0,0,0
¿No le molesta si enciendo la radio?,spa,spa,0,0,0,1,0,0,0,0,1
Eh... ¿Cómo está marchando eso?,spa,spa,0,0,0,1,0,0,0,0,1
मैंने पूरी रात काम किया।,hin,hin,0,0,1,0,0,0,0,0,1
Va a hacer diez años que ellos viven en Londres.,spa,spa,1,0,0,0,0,0,0,0,1
You are obc,eng,eng,0,0,0,1,0,0,0,0,1
I make it a rule not to watch television after nine o'clock.,eng,eng,0,0,0,0,0,0,0,0,0
मुझे बहुत भूख लगी है।,hin,hin,0,0,0,0,0,0,0,0,0
I just wanted to check my email.,eng,eng,0,0,0,1,0,0,0,0,1
No está bien intentar imponer las ideas propias a los demás.,spa,spa,0,0,0,1,0,0,0,0,1
Ojalá pudiéramos irnos de este horrible lugar.,spa,spa,0,0,0,1,0,0,0,0,1
वह कल क्यों नहीं आया?,hin,hin,0,0,0,0,0,0,0,0,0
"I'm sorry, I can't stay long.",eng,eng,0,0,0,1,0,0,0,0,1
It is strange that you should fail.,eng,eng,0,0,0,1,0,0,0,0,1
它揭示了谣言的真相。,cmn,cmn,0,0,0,0,0,0,0,0,0
¿Quién se siente mal?,spa,spa,0,0,0,0,0,0,0,0,0
It costs an arm and a leg.,eng,eng,0,0,0,1,0,0,0,0,1
你是一个疯狂,cmn,cmn,0,0,1,0,0,1,0,0,1
我很想要。,cmn,cmn,0,0,0,0,0,0,0,0,0
Mi jefe rechazó el presupuesto para el nuevo proyecto.,spa,spa,0,0,0,1,0,0,0,0,1
¿Me telefoneaste anoche?,spa,spa,0,0,0,1,0,0,0,0,1
那女孩的头发上绑了一根黄丝带。,cmn,cmn,0,0,0,0,0,0,0,0,0
"Ask, and it shall be given you.",eng,eng,0,0,0,0,0,0,0,0,0
पर मुझे कबाब पकाना नहीं आता!,hin,hin,0,0,0,0,0,0,0,0,0
一半学生缺席了。,cmn,cmn,0,0,0,0,0,0,0,0,0
大好的前途摆在他面前。,cmn,cmn,0,0,0,0,0,0,0,0,0
The teacher gave way to the students' demand.,eng,eng,0,0,1,1,0,0,0,0,1
Quisiera saber la hora exacta.,spa,spa,0,0,0,0,0,0,0,0,0
"I don't know exactly where Kyoko lives, but it's in the direction of Sannomiya.",eng,eng,0,0,0,0,0,0,0,0,0
Eso podría hacerse en un día o dos.,spa,spa,0,0,0,0,0,0,0,0,0
What you did brought disgrace on the whole class.,eng,eng,0,0,0,0,0,0,0,0,0
Él se comportó estúpidamente.,spa,spa,0,0,1,1,0,1,0,0,1
Nos vemos mañana en la escuela.,spa,spa,0,0,0,1,0,0,0,0,1
वह उसके धोखे पर गुस्से से ज्वाला हो गई।,hin,hin,0,0,0,0,0,0,0,0,0
You're the best man for the job.,eng,eng,0,0,1,1,0,0,0,0,1
हाँ। यह सही है।,hin,hin,0,0,0,0,0,0,0,0,0
यह सरासर समय की बर्बादी है।,hin,hin,0,0,0,0,0,0,0,0,0
Which is your luggage?,eng,eng,0,0,0,0,0,0,0,0,0
कहा जाता है कि वह दुनिया में सबसे अमीर आदमी है।,hin,hin,0,0,1,0,0,0,0,0,1
Esa pintura está colgada boca abajo.,spa,spa,0,0,0,1,0,0,0,0,1
Why can't we tickle ourselves?,eng,eng,0,0,0,0,0,0,0,0,0
Where're the shoes?,eng,eng,0,0,0,0,0,0,0,0,0
El barco llegó a puerto.,spa,spa,0,0,0,0,0,0,0,0,0
大约两周内。,cmn,cmn,0,0,0,0,0,0,0,0,0
जुड़वा बहनें एक-दूसरे से इतनी मिलती-जुलतीं हैं कि मैं उनमें फ़र्क नहीं बता सकती।,hin,hin,0,0,0,0,0,0,0,0,0
Creo que ellos son de nuestra misma opinión.,spa,spa,0,0,0,1,0,0,0,0,1
Ellos dicen que la distribución de la riqueza ha de ser equitativa.,spa,spa,0,0,0,1,0,0,0,0,1
तुम मर हो,hin,hin,1,0,0,0,0,0,0,0,1
那些舊法都被廢除了。,cmn,cmn,0,0,0,0,0,0,0,0,0
How pretty your sister is!,eng,eng,0,0,0,1,0,0,0,0,1
¿Nos vemos mañana?,spa,spa,0,0,0,0,0,0,0,0,0
"Salude a sus padres de mi parte, por favor.",spa,spa,0,0,0,0,0,0,0,0,0
你是一个愚蠢,cmn,cmn,0,0,1,0,0,1,0,0,1
बस उस कोने के आगे ही एक मदिरालय है।,hin,hin,0,0,0,0,0,0,0,0,0
"वह छुपाछुपी कमरे से निकला, किसी ने भी उसको नहीं देखा।",hin,hin,1,0,0,0,0,0,0,0,1
You had better make a clean breast of everything.,eng,eng,0,0,0,1,0,0,0,0,1
Cuando yo estaba en el instituto me levantaba a las 6 todas las mañanas.,spa,spa,0,0,0,1,0,0,0,0,1
No puedo estar de acuerdo con tu idea.,spa,spa,0,0,0,1,0,0,0,0,1
आपको सोना चाहिए।,hin,hin,0,0,0,0,0,0,0,0,0
थोड़ी देर होल्ड कीजिए। मैं उन्हें फ़ोन देता हूँ।,hin,hin,0,0,0,0,0,0,0,0,0
没有什么和时间一样珍贵。,cmn,cmn,0,0,0,0,0,0,0,0,0
Un millón de personas perdieron la vida en la guerra.,spa,spa,1,0,0,0,0,0,0,0,1
他否认了事实。,cmn,cmn,0,0,0,0,0,0,0,0,0
"हां, तो?",hin,hin,0,0,0,0,0,0,0,0,0
"If you don't take a vacation, you'll collapse.",eng,eng,0,0,0,0,0,0,0,0,0
I will wait till you have written the letter.,eng,eng,0,0,0,0,0,0,0,0,0
这里的人习惯了寒冷。,cmn,cmn,0,0,0,0,0,0,0,0,0
उसकी अंग्रेज़ी मेरी अंग्रेज़ी से अच्छी है।,hin,hin,0,0,0,0,0,0,0,0,0
उसने बच्चे को आग से बचाया।,hin,hin,0,0,0,0,0,0,0,0,0
他們對他做的事使他感到十分憤怒。,cmn,cmn,0,0,0,0,0,0,0,0,0
You are crazy,eng,eng,0,0,1,0,0,1,0,0,1
Your new dress becomes you very well.,eng,eng,0,0,0,0,0,0,0,0,0
Your feet are swollen because your shoes are too small.,eng,eng,0,0,0,0,0,0,0,0,0
किसे पता है?,hin,hin,0,0,0,0,0,0,0,0,0
The key question is not what can I gain but what do I have to lose.,eng,eng,0,0,0,1,0,0,0,0,1
Me pregunto cuándo vendrá Yuko a Denver.,spa,spa,0,0,0,0,0,0,0,0,0
Baja del caballo.,spa,spa,0,0,0,0,0,0,0,0,0
Los huevos se venden por docenas.,spa,spa,0,0,0,0,0,0,0,0,0
I must admit that I snore.,eng,eng,0,0,0,1,0,0,0,0,1
An opinion is shocking only if it is a conviction.,eng,eng,0,0,0,0,0,0,0,0,0
I never saw a red fridge.,eng,eng,0,0,0,0,0,0,0,0,0
उसका पीछा करो।,hin,hin,0,0,0,0,0,0,0,0,0
You never listen. I might as well talk to the wall.,eng,eng,0,0,0,1,0,0,0,0,1
空气是我们看不见的气流的混合体。,cmn,cmn,0,0,0,0,0,0,0,0,0
Esto es lo que encontré en la cueva.,spa,spa,0,0,0,1,0,0,0,0,1
¿Ha terminado con el teléfono?,spa,spa,0,0,0,0,0,0,0,0,0
अगर यहां तुम्हें शेर मिला तो तुम क्या करोगी?,hin,hin,0,0,0,0,0,0,0,0,0
